Freq(MHz),Point,Lat,Lon,Elev(m),Pr(dBm)
100.00,WP2,32.11025,35.37543,409.0,-87.29
100.00,WP2,32.11025,35.38828,355.0,-87.33
100.00,WP2,32.11025,35.40114,333.0,-117.37
100.00,WP2,32.11025,35.41399,90.0,-117.42
100.00,WP2,32.11025,35.42684,76.0,-117.46
100.00,WP2,32.11025,35.43970,308.0,-87.51
100.00,WP2,32.11025,35.45255,62.0,-87.55
100.00,WP2,32.11025,35.46541,-63.0,-117.60
100.00,WP2,32.11025,35.47826,-40.0,-87.64
100.00,WP2,32.11025,35.49111,-251.0,-87.68
100.00,WP2,32.11025,35.50397,-272.0,-87.73
100.00,WP2,32.11025,35.51682,-281.0,-87.77
100.00,WP2,32.11025,35.52968,-289.0,-87.82
100.00,WP2,32.11025,35.54253,-354.0,-87.86
100.00,WP2,32.11025,35.55538,-327.0,-87.91
100.00,WP2,32.11025,35.56824,-339.0,-87.95
100.00,WP2,32.11025,35.58109,-311.0,-87.99
100.00,WP2,32.11025,35.59395,-281.0,-88.04
100.00,WP2,32.11025,35.60680,-180.0,-88.08
100.00,WP2,32.11025,35.61965,-50.0,-88.13
100.00,WP2,32.11025,35.63251,-42.0,-88.17
100.00,WP2,32.11025,35.64536,161.0,-88.21
100.00,WP2,32.11025,35.65822,188.0,-88.26
100.00,WP2,32.11025,35.67107,323.0,-88.30
100.00,WP2,32.11025,35.68392,546.0,-88.34
100.00,WP2,32.11025,35.69678,524.0,-88.39
100.00,WP2,32.11025,35.70963,771.0,-88.43
100.00,WP2,32.11025,35.72249,774.0,-88.48
100.00,WP2,32.11025,35.73534,763.0,-88.52
100.00,WP2,32.11025,35.74819,792.0,-88.56
100.00,WP2,32.11025,35.76105,766.0,-88.61
100.00,WP2,32.11025,35.77390,717.0,-88.65
